,tno,updatetime,tilt_01,tilt_02,tilt_03,tilt_04,tilt_05,tilt_06,tilt_07,batt,temp
15466,30920,2023-04-23 07:46:00,-38.30521959,-0.611735459,-35.4156606,-155.7874111,147.1217214,-123.7721134,-164.8757572,12.14,30.5
15467,30922,2023-04-23 07:48:00,-29.3893883,1.335111139,-38.11302606,-172.5820199,147.1217214,-123.7721134,-177.7267567,12.15,30.25
15468,30924,2023-04-23 07:50:00,-29.3893883,0.344555931,-38.11302606,-172.5820199,145.1023871,-112.80901,-170.4290645,12.15,30.25
15469,30926,2023-04-23 07:52:00,-35.51964105,-0.600982126,-38.11302606,162.9978318,145.1023871,-119.2217335,-170.4290645,12.15,30.5
15470,30928,2023-04-23 07:54:00,-31.69457874,-0.600982126,-29.77640248,148.7000327,145.1023871,-123.7721134,-177.3678707,12.15,30.5
15471,30930,2023-04-23 07:56:00,-35.51964105,0.350276471,-31.91112054,122.9716652,139.9888163,-119.2217335,-177.3678707,12.15,30.5
15472,30932,2023-04-23 07:58:00,-35.51964105,0.350276471,-29.77640248,69.5695685,134.9689165,-119.2217335,173.6033082,12.15,30.5
15473,30934,2023-04-23 08:00:00,-35.51964105,0.344555931,-31.91112054,112.0002315,140.6430493,-130.6948494,173.6033082,12.15,30.5
15474,30937,2023-04-23 08:04:00,-35.51964105,0.344555931,-29.77640248,92.46922851,142.1638992,-150.2021254,173.6033082,12.15,30.5
15475,30939,2023-04-23 08:06:00,-29.3893883,1.335111139,-26.14975722,75.09385892,142.9874479,-130.6948494,162.9185489,12.15,30.5
15476,30941,2023-04-23 08:08:00,-29.3893883,0.344555931,-26.14975722,69.5695685,134.9689165,-130.6948494,173.6033082,12.15,30.5
15477,30943,2023-04-23 08:10:00,-35.51964105,0.344555931,-28.11802102,122.9716652,132.1754691,-107.8795542,162.9185489,12.15,30.5
15478,30945,2023-04-23 08:12:00,-27.26151558,2.231367124,-22.04845174,112.0002315,134.9689165,-150.2021254,162.9185489,12.15,30.5
15479,30947,2023-04-23 08:14:00,-27.26151558,2.231367124,-20.45303356,69.5695685,137.3792696,-123.2270564,172.4925468,12.15,30.5
15480,30949,2023-04-23 08:16:00,-29.3893883,1.312424065,-22.04845174,128.7780608,134.9689165,-69.41812901,162.9185489,12.14,30.5
15481,30951,2023-04-23 08:18:00,-29.3893883,2.231367124,-22.04845174,112.0002315,137.3792696,-123.2270564,162.9185489,12.14,30.5
15482,30953,2023-04-23 08:20:00,-33.06781758,1.291694048,-26.14975722,122.9716652,134.9689165,-130.6948494,172.4925468,12.14,30.5
15483,30955,2023-04-23 08:22:00,-29.3893883,2.231367124,-22.04845174,91.53848555,134.9689165,-130.6948494,165.3502243,12.14,30.5
15484,30957,2023-04-23 08:24:00,-29.3893883,1.312424065,-22.04845174,61.82085798,137.5975642,-130.6948494,162.9185489,12.14,30.5
15485,30959,2023-04-23 08:26:00,-29.3893883,1.312424065,-26.14975722,67.12086909,137.5975642,-123.2270564,173.6033082,12.15,30.5
15486,30961,2023-04-23 08:28:00,-33.06781758,1.312424065,-22.8145275,61.82085798,137.3792696,-130.6948494,173.6033082,12.14,30.5
15487,30963,2023-04-23 08:30:00,-33.06781758,1.312424065,-20.45303356,67.12086909,132.1754691,-69.41812901,162.9185489,12.15,30.5
15488,30965,2023-04-23 08:32:00,-29.3893883,1.335111139,-22.04845174,67.12086909,129.2892727,-123.2270564,165.3502243,12.15,30.5
15489,30967,2023-04-23 08:34:00,-23.50432272,1.312424065,-16.60409776,57.10583473,131.8894156,37.40939231,142.3288387,12.14,30.5
15490,30969,2023-04-23 08:36:00,-27.26151558,1.291694048,-16.60409776,62.16259343,134.8030977,71.49184163,148.798546,12.15,30.5
15491,30971,2023-04-23 08:38:00,-23.50432272,1.312424065,-11.51899041,52.04760275,131.8894156,177.3280279,124.7118704,12.15,30.5
15492,30973,2023-04-23 08:40:00,-21.92691608,0.333347555,-7.153653669,59.12927424,125.9506402,4.654172459,133.6881509,12.15,30.5
15493,30975,2023-04-23 08:42:00,-21.92691608,1.312424065,-11.51899041,59.12927424,128.4853794,37.40939231,133.6881509,12.15,30.75
15494,30977,2023-04-23 08:44:00,-21.92691608,1.312424065,-7.153653669,58.30346575,128.4853794,55.72754509,140.6067172,12.15,30.5
15495,30979,2023-04-23 08:46:00,-23.50432272,1.291694048,-3.242129746,57.19078862,128.4853794,71.49184163,124.7118704,12.15,30.5
15496,30981,2023-04-23 08:48:00,-17.93995645,1.291694048,-7.153653669,62.66404899,129.2892727,37.40939231,133.2069116,12.15,30.5
15497,30983,2023-04-23 08:50:00,-23.50432272,1.312424065,-7.153653669,59.12927424,128.4853794,37.40939231,142.3288387,12.14,30.5
15498,30985,2023-04-23 08:52:00,-21.92691608,3.04859768,-11.51899041,62.16259343,123.6913754,71.49184163,148.798546,12.15,30.5
15499,30987,2023-04-23 08:54:00,-25.49872295,4.054310509,-11.51899041,57.10583473,123.6913754,4.654172459,159.3225065,12.15,30.5
15500,30989,2023-04-23 08:56:00,-21.92691608,3.099502259,-7.153653669,78.1578415,114.8521154,4.654172459,162.9185489,12.15,30.5
15501,30991,2023-04-23 08:58:00,-21.92691608,2.196144964,-7.153653669,57.10583473,123.6913754,37.40939231,148.798546,12.14,30.5
15502,30993,2023-04-23 09:00:00,-23.50432272,1.291694048,-3.242129746,54.95354452,122.5150762,55.72754509,133.6881509,12.15,30.5
15503,30995,2023-04-23 09:02:00,-16.70543133,1.291694048,-7.153653669,52.04760275,128.4853794,55.72754509,127.1119697,12.15,30.75
15504,30997,2023-04-23 09:04:00,-17.93995645,2.160042427,-3.242129746,55.33238702,128.4853794,55.72754509,127.1119697,12.15,30.5
15505,30999,2023-04-23 09:06:00,-16.70543133,3.0020316,-3.242129746,51.17025674,131.5158848,37.40939231,118.754045,12.15,30.5
15506,31001,2023-04-23 09:08:00,-16.70543133,2.12701833,-7.64556077,55.33238702,125.9506402,55.72754509,118.754045,12.15,30.75
15507,31003,2023-04-23 09:10:00,-15.68228621,2.12701833,0.449700569,60.24535758,122.5150762,52.40636518,118.754045,12.14,30.75
15508,31005,2023-04-23 09:12:00,-20.46286472,2.95686543,-3.033659225,58.30346575,128.4853794,65.66774858,114.213949,12.15,30.75
15509,31007,2023-04-23 09:14:00,-16.70543133,3.867975444,-3.242129746,54.29610242,125.9506402,65.66774858,114.213949,12.15,30.5
15510,31009,2023-04-23 09:16:00,-16.70543133,2.95686543,-3.242129746,54.29610242,124.9452467,65.66774858,118.754045,12.15,30.75
15511,31011,2023-04-23 09:18:00,-20.46286472,2.95686543,0.48066615,55.33238702,124.9452467,65.66774858,118.754045,12.15,30.75
15512,31013,2023-04-23 09:20:00,-15.68228621,2.12701833,0.48066615,58.30346575,131.5158848,65.66774858,114.213949,12.15,30.75
15513,31014,2023-04-23 09:22:00,-15.68228621,2.95686543,-3.46711859,62.95877084,124.9452467,52.40636518,118.754045,12.14,30.75
15514,31016,2023-04-23 09:24:00,-20.46286472,2.95686543,4.133800241,51.17025674,122.5150762,52.40636518,118.754045,12.15,30.75
15515,31018,2023-04-23 09:26:00,-20.46286472,2.910499281,4.133800241,54.29610242,122.5150762,83.39606944,127.1119697,12.15,30.75
15516,31020,2023-04-23 09:28:00,-15.68228621,2.95686543,4.417368688,53.13301193,124.9452467,65.66774858,133.6881509,12.15,30.75
15517,31022,2023-04-23 09:30:00,-15.68228621,2.910499281,4.133800241,53.13301193,127.8852749,50.4636663,127.1119697,12.15,30.75
15518,31024,2023-04-23 09:32:00,-15.68228621,2.868023633,7.582614583,56.86907016,131.5158848,71.05973772,114.213949,12.15,30.75
15519,31026,2023-04-23 09:34:00,-15.68228621,2.062108787,7.582614583,55.51751103,127.8852749,65.04034587,114.213949,12.15,30.75
15520,31028,2023-04-23 09:36:00,-14.72439218,3.694870049,7.152345391,56.86907016,120.8324876,56.67380998,105.0715042,12.15,30.75
15521,31030,2023-04-23 09:38:00,-14.72439218,2.910499281,3.897455138,55.51751103,124.9452467,50.4636663,105.0715042,12.15,30.75
15522,31032,2023-04-23 09:40:00,-19.24257765,2.910499281,4.133800241,57.76224624,127.8852749,61.11961494,94.82947049,12.15,30.75
15523,31034,2023-04-23 09:42:00,-15.68228621,3.807397148,7.582614583,54.70526146,127.8852749,65.04034587,94.82947049,12.15,30.75
15524,31036,2023-04-23 09:44:00,-15.68228621,2.910499281,7.582614583,55.51751103,127.8852749,65.04034587,105.0715042,12.15,30.75
15525,31038,2023-04-23 09:46:00,-15.68228621,3.751898761,7.582614583,54.70526146,124.9452467,54.1634753,101.2741452,12.14,30.75
15526,31040,2023-04-23 09:48:00,-15.68228621,3.751898761,10.97709435,55.51751103,123.6083857,52.96237371,94.18688975,12.15,30.75
15527,31042,2023-04-23 09:50:00,-14.72439218,3.807397148,13.68899215,54.70526146,123.6083857,56.67380998,105.0715042,12.14,30.75
15528,31044,2023-04-23 09:52:00,-14.72439218,3.751898761,13.68899215,53.75614041,126.6629439,54.1634753,102.9571947,12.15,30.75
15529,31046,2023-04-23 09:54:00,-14.72439218,3.694870049,10.36153022,54.70526146,116.5949918,58.32802371,94.82947049,12.15,30.75
15530,31048,2023-04-23 09:56:00,-19.24257765,5.465065588,4.133800241,54.29610242,112.7748879,56.67380998,118.754045,12.15,30.75
15531,31050,2023-04-23 09:58:00,-18.09470027,5.465065588,4.133800241,54.29610242,118.5678258,59.70302909,118.754045,12.15,30.75
15532,31052,2023-04-23 10:00:00,-18.09470027,5.545640254,4.417368688,56.86907016,125.9506402,59.70302909,118.754045,12.14,30.75
15533,31054,2023-04-23 10:02:00,-18.09470027,5.382257215,3.897455138,65.13011258,122.5150762,50.4636663,118.754045,12.15,30.75
15534,31056,2023-04-23 10:04:00,-18.09470027,5.545640254,7.582614583,56.86907016,125.9506402,50.4636663,118.754045,12.15,30.75
15535,31058,2023-04-23 10:06:00,-14.72439218,5.545640254,7.582614583,54.29610242,122.5150762,59.70302909,118.754045,12.15,31.0
15536,31060,2023-04-23 10:08:00,-18.09470027,5.545640254,4.417368688,54.29610242,122.5150762,59.70302909,121.8034742,12.15,30.75
15537,31062,2023-04-23 10:10:00,-19.24257765,5.545640254,7.582614583,58.30346575,124.9452467,65.04034587,114.213949,12.15,30.75
15538,31064,2023-04-23 10:12:00,-19.24257765,5.545640254,7.582614583,54.29610242,122.5150762,65.04034587,121.8034742,12.15,30.75
15539,31066,2023-04-23 10:14:00,-15.68228621,5.545640254,4.133800241,60.24535758,120.3701907,65.04034587,127.1119697,12.15,30.75
15540,31068,2023-04-23 10:16:00,-15.68228621,5.633576861,4.723293642,60.24535758,125.9506402,65.66774858,118.754045,12.14,30.75
15541,31070,2023-04-23 10:18:00,-15.68228621,5.633576861,4.417368688,62.66404899,125.9506402,71.05973772,118.754045,12.15,31.0
15542,31072,2023-04-23 10:20:00,-15.68228621,6.386447469,0.514099345,60.24535758,121.6709893,71.05973772,127.1119697,12.14,30.75
15543,31074,2023-04-23 10:22:00,-19.24257765,5.633576861,0.514099345,62.66404899,126.9486223,71.05973772,133.6881509,12.15,30.75
15544,31076,2023-04-23 10:24:00,-20.46286472,5.633576861,-3.725615071,62.66404899,126.9486223,65.66774858,133.6881509,12.15,30.75
15545,31078,2023-04-23 10:26:00,-20.46286472,5.719219101,-3.46711859,60.24535758,126.9486223,83.39606944,127.1119697,12.15,30.75
15546,31080,2023-04-23 10:28:00,-20.46286472,5.633576861,0.514099345,60.24535758,126.9486223,80.10330904,127.1119697,12.15,31.0
15547,31082,2023-04-23 10:30:00,-20.46286472,5.719219101,0.514099345,62.66404899,132.1754691,83.39606944,133.6881509,12.14,31.0
15548,31084,2023-04-23 10:32:00,-23.8510558,5.719219101,0.514099345,65.7693694,132.1754691,65.66774858,140.6067172,12.14,31.0
15549,31086,2023-04-23 10:34:00,-25.49872295,5.633576861,0.514099345,62.66404899,132.1754691,65.66774858,140.6067172,12.15,31.0
15550,31088,2023-04-23 10:36:00,-20.46286472,4.798677203,0.514099345,65.37442643,132.1754691,71.05973772,133.9657554,12.14,30.75
15551,31090,2023-04-23 10:38:00,-20.46286472,4.726681002,4.723293642,62.66404899,129.2892727,71.05973772,127.1119697,12.14,31.0
15552,31092,2023-04-23 10:40:00,-15.68228621,4.798677203,4.417368688,62.66404899,129.2892727,71.05973772,127.1119697,12.15,31.0
15553,31094,2023-04-23 10:42:00,-16.70543133,4.726681002,4.417368688,67.7414428,129.2892727,71.05973772,121.8034742,12.15,30.75
15554,31096,2023-04-23 10:44:00,-16.70543133,5.633576861,4.417368688,62.95877084,129.2892727,74.71063454,114.213949,12.15,31.0
15555,31098,2023-04-23 10:46:00,-16.70543133,5.719219101,0.514099345,62.95877084,126.9486223,71.05973772,108.1889021,12.14,31.0
15556,31100,2023-04-23 10:48:00,-20.46286472,5.633576861,0.48066615,68.73485128,126.9486223,65.66774858,140.6067172,12.14,31.0
15557,31102,2023-04-23 10:50:00,-20.46286472,5.633576861,0.514099345,65.7693694,126.9486223,83.39606944,133.6881509,12.14,31.0
15558,31104,2023-04-23 10:52:00,-16.70543133,5.719219101,0.514099345,59.12927424,126.9486223,106.9274723,140.6067172,12.14,31.0
15559,31106,2023-04-23 10:54:00,-20.46286472,5.719219101,-3.46711859,65.7693694,129.7892699,106.9274723,140.6067172,12.15,31.0
15560,31108,2023-04-23 10:56:00,-20.46286472,5.719219101,-3.725615071,59.12927424,129.7892699,106.9274723,127.1119697,12.15,31.0
15561,31110,2023-04-23 10:58:00,-21.92691608,5.719219101,-3.725615071,59.12927424,129.7892699,83.39606944,133.9657554,12.15,31.0
15562,31112,2023-04-23 11:00:00,-20.46286472,5.633576861,-3.46711859,65.7693694,126.9486223,106.9274723,140.6067172,12.15,31.0
15563,31114,2023-04-23 11:02:00,-20.46286472,5.719219101,0.514099345,68.73485128,129.7892699,101.4177679,133.9657554,12.15,31.0
15564,31116,2023-04-23 11:04:00,-21.92691608,5.633576861,0.514099345,68.73485128,129.2892727,83.39606944,133.9657554,12.15,31.0
15565,31118,2023-04-23 11:06:00,-16.70543133,5.545640254,-3.725615071,62.66404899,126.9486223,83.39606944,118.754045,12.15,31.0
15566,31120,2023-04-23 11:08:00,-20.46286472,6.487505029,0.514099345,62.66404899,126.9486223,83.39606944,127.1119697,12.15,31.0
15567,31121,2023-04-23 11:10:00,-20.46286472,5.633576861,0.514099345,68.73485128,126.9486223,83.39606944,127.1119697,12.14,31.0
15568,31123,2023-04-23 11:12:00,-20.46286472,5.633576861,0.514099345,62.66404899,129.2892727,71.05973772,127.1119697,12.14,31.0
15569,31125,2023-04-23 11:14:00,-16.70543133,5.545640254,4.417368688,62.66404899,129.2892727,74.71063454,111.0186053,12.15,31.0
15570,31127,2023-04-23 11:16:00,-13.01513409,4.726681002,8.098056277,62.95877084,125.9506402,74.71063454,121.8034742,12.15,31.0
15571,31129,2023-04-23 11:18:00,-13.01513409,4.726681002,4.417368688,69.61041113,129.2892727,71.05973772,121.8034742,12.15,31.0
15572,31131,2023-04-23 11:20:00,-13.01513409,5.633576861,0.48066615,69.61041113,125.9506402,71.05973772,121.8034742,12.15,31.0
15573,31133,2023-04-23 11:22:00,-8.413956026,5.633576861,4.417368688,67.7414428,126.9486223,71.05973772,111.0186053,12.15,31.0
15574,31135,2023-04-23 11:24:00,-8.413956026,5.545640254,4.723293642,60.24535758,129.2892727,74.71063454,121.8034742,12.15,31.0
15575,31137,2023-04-23 11:26:00,-4.767143624,5.633576861,4.417368688,62.95877084,123.6913754,74.71063454,114.213949,12.15,31.0
15576,31139,2023-04-23 11:28:00,-8.413956026,5.633576861,8.098056277,60.7160629,125.9506402,74.71063454,121.8034742,12.15,31.0
15577,31141,2023-04-23 11:30:00,-4.767143624,4.726681002,8.098056277,67.7414428,125.9506402,74.71063454,114.213949,12.15,31.0
15578,31143,2023-04-23 11:32:00,-8.413956026,5.633576861,8.098056277,67.7414428,125.9506402,77.08417536,128.3267217,12.15,31.0
15579,31145,2023-04-23 11:34:00,-4.463568797,5.545640254,11.71275283,69.61041113,131.8894156,68.67173259,121.8034742,12.15,31.0
15580,31147,2023-04-23 11:36:00,-0.863859897,6.487505029,8.098056277,66.99642086,120.3701907,77.08417536,121.8034742,12.15,31.0
15581,31149,2023-04-23 11:38:00,-4.463568797,5.633576861,8.098056277,66.99642086,122.5150762,68.67173259,121.8034742,12.15,31.0
15582,31151,2023-04-23 11:40:00,-4.767143624,5.545640254,11.71275283,66.99642086,120.3701907,74.71063454,111.0186053,12.15,31.0
15583,31153,2023-04-23 11:42:00,-4.767143624,6.386447469,11.71275283,65.13011258,120.3701907,85.99642196,121.8034742,12.15,31.0
15584,31155,2023-04-23 11:44:00,-4.463568797,6.386447469,8.098056277,65.13011258,123.6913754,85.99642196,121.8034742,12.15,31.25
15585,31157,2023-04-23 11:46:00,-4.463568797,6.386447469,8.098056277,65.13011258,120.3701907,74.71063454,121.8034742,12.15,31.0
15586,31159,2023-04-23 11:58:00,-4.767143624,5.545640254,11.71275283,62.81380605,122.5150762,68.67173259,108.4134217,12.15,31.0
15587,31161,2023-04-23 12:00:00,-4.767143624,5.633576861,14.48779937,66.99642086,125.9506402,71.55407843,108.4134217,12.15,31.0
15588,31163,2023-04-23 12:02:00,-0.863859897,5.633576861,15.43927549,64.75070899,122.5150762,73.6594184,114.658012,12.15,31.0
15589,31165,2023-04-23 12:04:00,-0.863859897,5.633576861,14.48779937,66.35634892,128.4853794,67.50153261,114.658012,12.15,31.0
15590,31167,2023-04-23 12:06:00,-0.808625507,6.386447469,11.71275283,63.00093238,128.4853794,78.91617251,111.0186053,12.15,31.25
15591,31170,2023-04-23 12:10:00,-0.808625507,6.386447469,15.43927549,71.20038939,118.5678258,77.08417536,114.658012,12.15,31.25
15592,31172,2023-04-23 12:12:00,-0.808625507,6.487505029,12.50266278,64.75070899,125.9506402,77.08417536,111.0186053,12.15,31.25
15593,31174,2023-04-23 12:14:00,-0.808625507,6.386447469,12.50266278,68.70296252,129.2892727,77.08417536,108.4134217,12.15,31.25
15594,31176,2023-04-23 12:16:00,-0.808625507,6.386447469,11.71275283,66.99642086,129.2892727,77.08417536,117.9158827,12.15,31.0
15595,31179,2023-04-23 12:20:00,-4.767143624,7.273706028,11.71275283,68.70296252,125.9506402,71.55407843,117.9158827,12.15,31.25
15596,31181,2023-04-23 12:22:00,-4.767143624,7.273706028,8.098056277,64.75070899,123.6913754,78.91617251,114.658012,12.15,31.0
15597,31183,2023-04-23 12:24:00,-12.20136486,7.273706028,11.71275283,64.75070899,123.6913754,77.08417536,117.9158827,12.15,31.25
15598,31185,2023-04-23 12:26:00,-16.70543133,7.273706028,11.71275283,64.75070899,123.6913754,77.08417536,117.9158827,12.15,31.25
15599,31187,2023-04-23 12:28:00,-13.01513409,7.273706028,8.098056277,64.75070899,123.6913754,78.91617251,124.0358305,12.15,31.25
15600,31189,2023-04-23 12:30:00,-16.70543133,8.108471672,8.098056277,62.81380605,126.9486223,68.67173259,117.9158827,12.15,31.0
15601,31191,2023-04-23 12:32:00,-16.70543133,7.991480224,11.71275283,67.7414428,123.6913754,77.08417536,117.9158827,12.15,31.25
15602,31193,2023-04-23 12:34:00,-15.68228621,8.108471672,9.289108114,65.13011258,126.9486223,77.08417536,108.4134217,12.15,31.25
15603,31195,2023-04-23 12:36:00,-15.68228621,6.487505029,4.723293642,69.61041113,123.6913754,77.08417536,108.4134217,12.15,31.25
15604,31197,2023-04-23 12:38:00,-15.68228621,6.487505029,8.653098242,65.13011258,123.6913754,68.67173259,114.658012,12.15,31.25
15605,31199,2023-04-23 12:40:00,-15.68228621,6.585916332,8.098056277,65.13011258,123.6913754,74.71063454,111.0186053,12.15,31.0
15606,31201,2023-04-23 12:42:00,-15.68228621,6.487505029,8.653098242,67.7414428,121.6709893,74.71063454,111.0186053,12.15,31.0
15607,31203,2023-04-23 12:44:00,-12.20136486,7.38851259,8.653098242,65.13011258,118.4682129,74.71063454,111.0186053,12.15,31.25
15608,31205,2023-04-23 12:46:00,-12.20136486,7.38851259,8.653098242,65.13011258,121.6709893,77.08417536,108.4134217,12.15,31.25
15609,31207,2023-04-23 12:48:00,-8.413956026,5.633576861,12.50266278,69.61041113,123.6913754,77.08417536,108.4134217,12.15,31.25
15610,31209,2023-04-23 12:50:00,-8.413956026,5.633576861,11.71275283,69.61041113,126.9486223,77.08417536,108.4134217,12.15,31.25
15611,31211,2023-04-23 12:52:00,-8.413956026,5.633576861,11.71275283,69.61041113,126.9486223,78.91617251,108.4134217,12.15,31.25
15612,31213,2023-04-23 12:54:00,-8.413956026,5.633576861,11.71275283,68.70296252,125.9506402,78.91617251,108.4134217,12.15,31.25
15613,31215,2023-04-23 12:56:00,-8.413956026,5.545640254,11.71275283,68.70296252,125.9506402,71.55407843,108.4134217,12.15,31.25
15614,31216,2023-04-23 12:58:00,-8.985107687,5.633576861,15.43927549,68.70296252,129.2892727,71.55407843,112.1777416,12.15,31.25
15615,31218,2023-04-23 13:00:00,-4.767143624,6.386447469,15.43927549,63.00093238,125.9506402,78.91617251,106.4689623,12.15,31.25
15616,31220,2023-04-23 13:02:00,-4.767143624,5.545640254,14.48779937,64.66010146,122.5150762,78.91617251,106.4689623,12.15,31.25
15617,31222,2023-04-23 13:04:00,-4.767143624,5.545640254,15.43927549,64.66010146,122.5150762,78.91617251,106.4689623,12.15,31.25
15618,31224,2023-04-23 13:06:00,-0.863859897,5.545640254,15.43927549,64.66010146,116.5901603,86.63990269,106.4689623,12.15,31.25
15619,31226,2023-04-23 13:08:00,-0.808625507,5.545640254,15.43927549,66.35634892,120.3701907,77.08417536,114.658012,12.14,31.25
15620,31228,2023-04-23 13:10:00,-0.863859897,6.386447469,15.43927549,68.70296252,125.9506402,77.08417536,114.658012,12.15,31.25
15621,31230,2023-04-23 13:12:00,-4.767143624,7.273706028,15.43927549,68.70296252,125.9506402,86.63990269,112.1777416,12.15,31.25
15622,31232,2023-04-23 13:14:00,-8.413956026,6.386447469,11.71275283,71.20038939,123.6913754,86.63990269,108.4134217,12.15,31.25
15623,31234,2023-04-23 13:16:00,-4.463568797,7.273706028,12.50266278,66.35634892,123.6913754,86.63990269,114.658012,12.15,31.25
